,l_kurtosis,l_skew,l_tvar,l_tmean,a_kurtosis,a_skew,a_tvar,a_tmean,b_kurtosis,b_skew,b_tvar,b_tmean,label
0,1.4550201496062698,-1.7674242030522258,2488.15940318211,172.22394597336535,0.8185501109953255,1.6518742329448917,356.45768216678255,75.2570526834705,1.0349344178860562,-1.6958987395634348,424.8253090058593,190.2478165009145,fullyfermented
1,3.766376586645297,-2.2688668499422584,1721.7339193247126,176.74622720907635,2.52174085036291,2.09540778241497,276.23608563933743,73.46817458276178,3.0696311676882226,-2.1795743106654877,291.65654618668975,192.25249299839965,fullyfermented
2,4.753275466166764,-2.5004200774952907,1867.0735802318266,175.07151356024235,3.835860529323911,2.384105767263452,255.8229186785625,72.8594719507316,4.695088332775276,-2.5120650747815154,271.87645699405084,192.4760648862597,fullyfermented
3,3.7303693646543756,-2.2043830667307613,1769.8794748683188,179.97382444558755,1.3642455453852245,1.8026016854250657,343.5749503331545,74.44629579618199,1.9889478287090636,-1.9141169419876132,327.3419020092075,192.54131651520348,fullyfermented
4,3.6827299299148635,-2.267054330984644,1920.5457095375007,176.93161022519433,2.2418487421430884,2.028770017609912,286.34215416944016,73.28729066643804,3.0648837408108145,-2.1707553221684286,303.2266574626447,192.60105752743485,fullyfermented
5,4.353546887868772,-2.3860362114011924,1767.977518442214,176.23265825045723,2.991106496824126,2.2031545982418623,277.765792087807,73.15758501943301,3.572152559764196,-2.2873353236326017,291.07147842497426,192.3965287780064,fullyfermented
6,3.10244609910651,-2.1431997106919365,2031.5537542466745,177.69913330189758,1.8821796662167793,1.9359251763824126,282.58762480078036,73.39874128372199,2.3308830820299473,-2.014618036993809,333.30949847742033,192.33766275148605,fullyfermented
7,3.4698598113090355,-2.236486862823929,2116.9545362857502,175.4792655464106,2.4820672004524766,2.086502623986133,297.5883333280276,73.45042788351623,2.9515465743426565,-2.165513115452372,333.7363547470555,192.084054498171,fullyfermented
8,5.029755819045082,-2.517184998569671,1714.4513919973544,178.34547460848194,3.1308170338144032,2.235200269229297,263.1157988069785,72.71725880201188,4.218365753438853,-2.406574798942532,269.4434966265266,193.28927676326018,fullyfermented
9,3.515356573422041,-2.246705027410222,2031.5114780442254,174.85489240397806,2.743216604547303,2.1479034267950237,280.312978835901,73.22125321502058,3.1985514847650114,-2.219733577495529,324.60370487102057,192.04912301383175,fullyfermented
10,5.875498610760806,-2.605082406378064,1405.2307348287238,178.94072809499315,3.0371871679238405,2.212232363295907,277.9382175576218,73.04061113968908,3.934711110097755,-2.34246860409583,250.337282907698,193.14463991769549,fullyfermented
11,3.08036460094341,-2.1038789247409095,1874.4535172301044,176.21464770518975,1.491352192937791,1.8413433411378384,323.57947411643215,74.36992133916324,2.056154645451591,-1.9403870150863944,329.03584570906116,191.70886109682212,fullyfermented
12,3.7329557574499015,-2.226815616379753,1842.6022032013577,177.59657664609054,1.8683412543301516,1.935393122953029,304.25916298689145,73.74127193358481,2.4577456421123287,-2.04081146349583,343.39967929403446,192.09751178840878,fullyfermented
13,3.0924100111106654,-2.1403503361965877,1664.648138272857,172.39146476337447,2.3471516732704494,2.0563429827769415,296.07629770253794,74.04022576588935,2.533763676151753,-2.085600524056161,326.3346766216522,190.75753457933243,fullyfermented
14,5.390101615562237,-2.594251956965416,1597.4319980915657,175.17472043609968,4.21144958307741,2.4606940818801135,231.78753566679524,72.49538144433014,4.867854094299642,-2.558269970649883,269.7100370597058,192.41395404663922,fullyfermented
15,5.430914071246155,-2.6068838137294152,1702.5562745250752,176.09509402149064,3.6569307841045022,2.3468780573114723,253.25586840655646,72.70877736339735,4.423433930563169,-2.4703797068398266,285.1763267313898,192.55513160150892,fullyfermented
16,3.307283830722543,-2.148575701148236,1877.4378279740088,178.415958576246,1.5927447932107732,1.862469843427731,320.2202669096284,74.03247385116597,2.169904494078806,-1.9632143770415198,329.26571381864426,192.3123443930041,fullyfermented
17,3.2406193425021526,-2.1517057849774357,1924.6746138667481,176.48529335276635,1.7405376127679189,1.902183173177047,312.8326450236771,73.91225865912209,2.126522863303239,-1.9732059437476552,352.28162576602136,191.77227401977595,fullyfermented
